date,id,user.username,user.displayname,place,user.location,content,likeCount,retweetCount,viewCount,hashtags,media,sourceLabel,label
2022-05-30 09:43:17+00:00,1531209622152826881,_DuckChat,덕덕,,,"안녕 나의 리틀 몽키 종키 오리고기맨들라고라같이 귀엽고 깜찍한 대마초?
너최고야.
대충스피드런하는짤",0.0,0.0,,,,Twitter Web App,0
2022-05-30 07:45:21+00:00,1531179944851959808,Tomattong_030,메인트 자관정리 찌질하마토🍅,,님의 집 변기 속 깊숙히,@maramara_joa_ 내 탐라 최대 대마초 주주들이 무슨,0.0,0.0,,,,Twitter for Android,0
2022-05-30 04:16:33+00:00,1531127399022497792,grimptid,그림티드👻🍆,,인류의 음지 지구 어딘가,@pine_0405 누가 프사에 대마초를 달아요ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ놀릴려고,1.0,0.0,,,,Twitter Web App,0
2022-05-30 03:29:10+00:00,1531115473060102145,_loveUoneNonly_,蔡遇聯,,"키워드 :: 오카, 사랑해, 잘자, 도헌이, 힘들어, 보고싶어",대마초. 피울 때 연기 나잖아. 그거 완전 스컹크 방귀냄새래.,0.0,0.0,,,,twittbot.net,0
2022-05-30 02:47:26+00:00,1531104973894733824,Dr_eam_ctr,달링,,,"벌컥벌컥 마시고는 얼굴을 찡그리며 미소지음.
야, 너.
인생 대차게 꼬였어 이제....
히죽.... 웃어보이는 그의 미소에 이번엔 다른 의미로 심장이 뛰기 시작했음
...주위에 심어져 있는 식물이 언젠가 인터넷에서 봤던 대마초와 닮았다는 사실이 생각났거든",1.0,0.0,,,,Twitter Web App,0
2022-05-30 02:46:14+00:00,1531104670260768768,NoBrainFD_bot,무개념 팬덤봇(이하 무덤봇),,오빠의 숙소 안,139. 님아 님은 그냥 꺼지세요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 니가 우리 오빠보다 잘났어요? 유럽에서는 사람들 대마초 다 펴요 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0.0,0.0,,,,twittbot.net,0
2022-05-30 01:24:02+00:00,1531083985115181058,JonnaSasugaUmai,사스가우마이,,대한민국,@grimptid 엘프쨩은 왜 대마초가 된거에요? 여왕님은 왜 악질이 된거에요? 왜 넵튠쨩은 맨날 가요? 누구한테 간거에요?,0.0,0.0,,,,Twitter Web App,0
2022-05-30 00:41:32+00:00,1531073288302043137,guguppang1,구구빵💦,,두익해상에영혼을올인한오타쿠.,"강해상은 범죄도시2가 15세라서 담배를 태울 수 없던 거지, 핀다는 썰도 좋아하고. 뭘 태운다해도 대마초를 태우지 일반 연초는 안 태우는 강해상도 좋고. 어떤 방향으로 해석해도 맛있다...",3.0,0.0,,,,Twitter for Android,0
2022-05-30 00:02:36+00:00,1531063490621734912,49_manwon,"🏀자자, 일하자! 벅벅뿅🏀",,,@wppepwwu 대마초 데스오ㅓ~❤️‍🔥,0.0,0.0,,,,Twitter for iPhone,0
2022-05-29 22:34:37+00:00,1531041349205520384,yen__5500FF,옌(반동결❄️),,아무도 것도 없는 세카이 ,@cat_love__0 응 넌대마초,1.0,0.0,,,,Twitter Web App,0
2022-05-29 21:44:46+00:00,1531028804164108288,fuckthefinalok,코코넛요거트,,"Philadelphia, PA","내 주변 친구들, 직장사람들 모두 대마초 환장해서 비흡연자로서 신기… 담배는 냄새나서 싫다고 피하는데 대마는 좋아하는 것도 신기… 내 입장에선 둘다 냄새 핵구림",0.0,0.0,,,,Twitter for iPhone,0
2022-05-29 20:20:24+00:00,1531007572282445824,JulietFCampbel1,Juliet F. Campbell,,,(편하게 누워서... 물담배 흡입기로 대마초 쬠 하다가... 널브러진다.),0.0,0.0,,,,Botbird tweets,0
2022-05-29 17:45:22+00:00,1530968556678090752,camilletoday,개미루🏳️‍🌈,,,"아???? 뉴욕 대마초 작년부터 합법이었어???? 또 나만 몰랐어

(공익정보: 속인주의법에 의해 대한민국 국적자는 대마초 사용이 어디서라도 불법입니다)",29.0,6.0,,,,Twitter for iPhone,0
2022-05-29 16:20:39+00:00,1530947238318731264,yyuiyit99,5,,,"@depress666_ 아주그냥마약이죠
저를허덕이게만들죠
코카인이고모르핀이고대마초죠 아주",1.0,0.0,,,,Twitter for Android,0
2022-05-29 15:18:29+00:00,1530931592293752832,yeon_eo1215,여너,,애완용입니다 식용이 아니에요!,"대마화요? 괜찮아요... 제가 대마초가 된다고 해도.. 돔님은 저를 사랑해 주실거잖아요..?♡ 그렇죠? 사랑해 주실거죠? 저를 사랑할거죠? 좋아해요, 돔님. 좋아해요! 좋아해요! 정말 좋아해요!!!♡",0.0,0.0,,,,Twitter for Android,0
2022-05-29 14:28:07+00:00,1530918916607725568,bl__S2,🔫탱볼🗡,,헤더텐님🩷/화목토🦀있날21시시끄러워요,아낰ㅋㅋㅋㅋㅋㅋㅋ 나 대마초쌤ㅋㅋㅋㅋㅋㅋㅋ 미치겟엌ㅋㅋㅋㅋ 근데 1빙고에여!! 개짱!!! 힝구하지마세욧!! 완조니 좋아요😍😍 https://t.co/df6zax71E7,0.0,0.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FT7qpE6UAAAoD1p?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FT7qpE6UAAAoD1p?format=jpg&name=orig', altText=None)]",Twitter for Android,0
2022-05-29 14:07:18+00:00,1530913676739641344,sdgetter,overlight,,,@AIF06238998 한국 내에서 대마초를 피운 게 아닌 데다 과거에 피우고 온 거라 국내법 위반은 안 될 것 같네요. 일본처럼 과거 자국에서 마약 사용 혐의로 징역 먹은 걸 입국 금지 사유로 쓸 수 있을지는 모르겠지만요. 물론 유명한 로다주 이야기 같은 걸 봐서 입국 금지도 안 시킬 것 같아요.,1.0,0.0,,,,Twitter Web App,0
2022-05-29 14:00:22+00:00,1530911934429556736,AIF06238998,AIF,,City of Gotham Daegu,"궁금한 것이 있는데 만약 한국에서 거주하고 있는데 대마초가 비범죄화 혹은 합법인 지역에 국적을 둔 외국인이 조국에서 대마초를 흡연 혹은 섭취만 하고, 소지는 하지 않은 채 한국에 입국한다면 이건 한국법을 위반한 걸까? 아니면 합법일까?",0.0,0.0,,,,Twitter for Android,0
2022-05-29 13:19:15+00:00,1530901584171134976,heavenly_da,아리야٩꒰｡•◡•｡꒱۶🍀🕊✨️,,📌대배우 김현진ᰔᩚ  | 상록구청 | 마리아브론,그래~ 네가 대마초 맥가이버다~,1.0,0.0,,,,Twitter for Android,0
2022-05-29 13:04:41+00:00,1530897920936906753,priest_anchovy_,SLOW 멸린말치,,매일은 좀.. 돈을 벌어야 면회를 가지요,"@Hedda_kang0103 아아니 그런의도는아니엇는데
이렇게 또다시 악성 루머에 시달리는 말치,,
근데 대마초면 엄청 비싼 거 아닌가요
뜻밖의 자존감 상승",0.0,0.0,,,,Twitter for Android,0
2022-05-29 13:03:09+00:00,1530897535320981505,Hedda_kang0103,아파토사우르스,,,@priest_anchovy_ 아낰ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 스스로 마약화 해버리는....ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그게 더 신빙성 있는 것 같기두^^7  역시 우리 말치님 탐라 공식 대마초인게 분명하다...!,0.0,0.0,,,,Twitter Web App,0
2022-05-29 12:48:37+00:00,1530893876940091392,ssibala_0530,우주최강_헨타,,,@B17330566 정답 대마초.유닛,0.0,0.0,,,,Twitter for Android,0
2022-05-29 12:38:53+00:00,1530891427353202689,Agapi_gia_sena,알면*잘,,,@amond_vovong 대마초 밭이란게 문제지만,1.0,0.0,,,,Twitter for Android,0
2022-05-29 11:47:39+00:00,1530878535615016961,yeon_eo1215,여너,,애완용입니다 식용이 아니에요!,@2no7575 이노님이 보는 저는 대마초인걸로,1.0,0.0,,,,Twitter for Android,0
2022-05-29 11:35:56+00:00,1530875585987088384,ifeelsad_0,꼬기,,,@Aurora_286 떨... 대마초요,0.0,0.0,,,,Twitter for Android,0
2022-05-29 10:59:56+00:00,1530866526760628224,NatalieG_M_Kbot,Natalie Goodman,,피아노 앞,"그래, 니가 대마초 맥가이버다.",0.0,0.0,,,,twittbot.net,0
2022-05-29 10:49:37+00:00,1530863928095670272,Gao00OOO,대마초,,얼레.,"모두의 익명 질문을 모집 중!

최근 답변한 질문
● 마초.....너의 한결같은 …
● 너병 신이지
● 으휴..으휴
● 대마초 한국에서 가능해요?ㅊ
#질문상자 #익명질문모집중

https://t.co/6qGuQ7CZ4h",0.0,0.0,,"['질문상자', '익명질문모집중']",,Peing,0
2022-05-29 10:24:42+00:00,1530857657476665345,ilovekrisS2,예잉티김,,크리스 찬양교,"나메, 나메교, 대마초..",0.0,0.0,,,,Twitter for Android,0
2022-05-29 10:14:19+00:00,1530855046426271744,oroo81718819,오루햄스터,,의자에,"#인용으로_이_사람_보면_떠오르는_단어_셋
대마초일까",1.0,1.0,,['인용으로_이_사람_보면_떠오르는_단어_셋'],,Twitter Web App,0
2022-05-29 09:47:22+00:00,1530848261904289793,uk9qqyhgns,수리김,,,"오노 사토시, 대마초에 이어 문란한 사생활까지'충격'",0.0,0.0,,,,twittbot.net,0
2022-05-29 09:37:19+00:00,1530845734529994752,no3here,김민지,,,"현장직말단사원인데자기방에대마초키우면서인생한방으로밑바닥탈출노리는야망충이랑
이미여기서한따까리하면서번듯한직함달고사람들줄줄달고다니는오야붕같다… https://t.co/wK4IPESiTv",3.0,2.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FT6oFAOUEAAvwYC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FT6oFAOUEAAvwYC?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/FT6oFAxUAAAMRJd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FT6oFAxUAAAMRJd?format=jpg&name=orig', altText=None)]",Twitter for iPhone,0
2022-05-29 09:33:04+00:00,1530844665208922114,Urijib_Hunter,헌터 카피페 + 어록,,,"성현 : 시금치로 만든 주스인데… 마셔봐.
니드 : ..?! 맛있어..! 이거 이름이 뭐야?!
성현 : 아직 안 지었는데.. 네가 지어줄래?
니드 : 음…. 대박 맛있는 초록색 물이니까! 줄여서 대마초!!
성현 : { ? )
니드 : 아빠의 대마초가 짱이야!
성현 : (안돼)",0.0,0.0,,,,twittbot.net,0
2022-05-29 09:24:56+00:00,1530842618196021254,tfnac2455535,이여사,,수원,"마약진통제 먹음
시간여행 한것처럼
내가 청나라 사람이 되어
대마초 피우러 누워있는
사진 처럼
누워있다
나른하고
속이 울렁 쪼이는 느낌도
내 통증앞에
역치 조차 될수 없네",24.0,1.0,,,,Twitter for Android,0
2022-05-29 08:52:30+00:00,1530834457258692609,Angry_nightowl,올빼미,,6.5,봉님 드디어 대마초 함?,0.0,0.0,,,,Twitter Web App,0
2022-05-29 08:21:02+00:00,1530826538450489344,dried_chicken_0,🎀🌸보살🌸🎀,,우리집 침대 이불속 도비,@AQUA_IS_MULL 아항 전 그냥 잘 성장했겠지 대마초로만 안자라길 바라며 농사물..생각..,1.0,0.0,,,,Twitter for Android,0
2022-05-29 07:47:46+00:00,1530818164690669568,ji0o515,지오,,,"@byehyeonsaeng 그니까요... ㅠㅠ 낸시를 어떤 사람으로 보고 있는 건지 드러나서 화나요 사랑하는 남자와 함께하기 위해 자기 꿈도 버리는 사람으로 보고 있는 게...
거기다 대마초까지 하고
문제가 조나단한테 있는데 괜히 낸시까지 심란하게 만들어서 화나네요",1.0,0.0,,,,Twitter for iPhone,0
2022-05-29 07:26:51+00:00,1530812899421474817,_FENGTEN_,픗,,에린시 던바튼구 학교동 도서관길,"@Som__ake 아니 급발진이랑 낡아보이는게 포인트가 아니라 
귀욤말랭아방뽀가 포인트라구요~!~!~~~~~!!!!
- 님의 대마초 올림",0.0,0.0,,,,Twitter Web App,0
2022-05-29 07:25:11+00:00,1530812483145179137,Som__ake,솜,,( •⌄• ू )✧,"@_FENGTEN_ 쨋든제가 급발진하고낡아보인다는건알겟어요
픗님은나의대마초니깐 마지막꺼 🎷",0.0,0.0,,,,Twitter Web App,0
2022-05-29 05:47:31+00:00,1530787902967250944,LaLa_jo_wa,청강공주,,,"@I_M_not_lia ㅋㅋㅋㅋㅋㅋㅋㅋ저를 믿지마세요 전 대마초에용
제가 말한 아기토끼는 요 친구였답니다 https://t.co/aTrPOtcQM3",1.0,0.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FT5ze3OUEAA4Np7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FT5ze3OUEAA4Np7?format=jpg&name=orig', altText=None)]",Twitter Web App,0
2022-05-29 04:44:07+00:00,1530771946501074944,wonyim,ᵂᴼᴺ ᴰ (원디),,"San Diego, California",오늘 애들 데리고 산타모니카 해변가 산책하는데 누군가 대마초를 피우는 냄새가 났다. 순간 첫째가 “오 라스베가스 냄새가 나는데?”라고 했는데 7살짜리가 대마 냄새를 기억할줄이야😭,24.0,0.0,,,,Twitter for iPhone,0
2022-05-28 20:10:08+00:00,1530642600662687744,WonJungmin2,De_fault_von,,Toronto,Ttc에서 신기한 모집 광고 봤음. 대마초 피고 운전하는 것에 대한 조사…..? 를 위한 구인광고… https://t.co/0IdY0h340s,1.0,0.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FT3u0zhUYAEvOXo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FT3u0zhUYAEvOXo?format=jpg&name=orig', altText=None)]",Twitter Web App,0
2022-05-28 17:08:35+00:00,1530596910016253952,247amad_,ㄷㅇ,,,대마초,0.0,0.0,,,,Twitter for Android,0
2022-05-28 15:42:57+00:00,1530575362631278597,Theblu1Be,푸스스,,,부부가 됐으면 아니 부부 이전이라도 사람 대 사람이면 존중을 해야지 지는 성격 드러운거 그대로 보여주면서 와이프가 존중하라하니까 온실 속의 화초처럼 살아서 그렇다고 디스하는건 뭐야 시발ㅋㅋㅋㅋㅋㅋ그럼 나가서 대마초에 빠진 사람들 몸속에나 들어가서 살던가..,0.0,0.0,,,,Twitter for iPhone,0
2022-05-28 15:07:18+00:00,1530566389865783300,ji0o515,지오,,,"조나단 좋은 애 맞음
심성은 착해 근데 대마초하고 자기 망가트리고 낸시 말에 귀 기울여 줄 줄도 모르는 남자를 낸시가 만났으면 하진 않음
스티브? 얘는 ㅈㄴ 점층형 호감남임 초반엔 양아치엿다가 정봉이됨 갑자기 애가 낸시와 괴물을 만나고 새 삶을 찾게 됨
근데 우짜겟음 너무 늦엇는디",13.0,25.0,,,,Twitter for iPhone,0
2022-05-28 14:41:48+00:00,1530559971439824897,Park_teria_119,🌸Nio,,,니오의 호쾌떡대마초 취향의 결정체(아님) https://t.co/E3A3pr4eWd,2.0,2.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FT2kLaFaIAECzyG?format=png&name=small', fullUrl='https://pbs.twimg.com/media/FT2kLaFaIAECzyG?format=png&name=orig', altText=None)]",TweetDeck,0
2022-05-28 14:06:01+00:00,1530550969259683841,Honey_bee1130,꿈꾸는꿀벌🐝,,어두운바다의등불이되어63화까지찍먹해주세요,@Hosi_0731 ㄹㅇ 님 변태임 역시 대마초..,1.0,0.0,,,,Twitter for Android,0
2022-05-28 13:14:39+00:00,1530538039633534977,hamadahanayu,이카리 현상,,보이즈 플래닛,"대마초빤거- 비아이
소통 ㅈ도 안 한거- 아이콘
혼전임신한거- 바비
음주운전 방조 논란- 김진환, 구준회
팬이랑 기싸움- 구준회

이래도 아이콘은 걍 피해자고 다 와이지 탓임 ?? ㅋㅋㅋㅋㅋㅋ

위너를 보라고 시발",1.0,0.0,,,,Twitter for Android,0
2022-05-28 13:10:45+00:00,1530537060888899584,Le_Lm___,애월,,☁️| 반동결 | 성인,쓰읍 하. 나의 향기로운 대마초같은,1.0,0.0,,,,Twitter for Android,0
2022-05-28 13:03:40+00:00,1530535276476387328,khs670628,김홍석,,,"미친쓰레기같튼똥떼뽄지몬개지뢀인지
니미 10월2일 납치..강제입원햇는데
내학실희기억해 국군의날 2튼날 납치된거=누가중공괴뢰국가전복죽사발간첩단인증샷찍어대면단지아는
10월 27날 맞앗대 ㅋㅋ
자해공갈똥앞잽이할뢈
마약대마초환각상태놔 끊고
신고질해!! 개씨브뢀 또라이미친개새끼야!!",0.0,0.0,,,,Twitter for Android,0
2022-05-28 12:48:32+00:00,1530531468853661697,Lupus_mu,Oood-_=옹,,경기도 평택시 ,"https://t.co/mLHDyjf3Pr어버전 
액상대마초 : 뭐라는지 안들려서...
여긴 다 대용량이야 . 여기에 4샷 들어갔다는데 https://t.co/a0ZL2zrntv",1.0,0.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FT2KQCTUcAIRXHa?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FT2KQCTUcAIRXHa?format=jpg&name=orig', altText=None)]",Twitter for Android,0
2022-05-28 12:28:06+00:00,1530526325890781185,Gayen_halisys,가옌🌸,,,@kong_rise ㅎㅋㅎㅋㅋㅎㅎㅋㅎㅋㅋ 콩떡님같은 대마초는 완전 환영이라구요!~!~!,1.0,0.0,,,,Twitter Web App,0
2022-05-28 12:27:11+00:00,1530526092980736001,hoonton,츤데레케밥,,,@midgarrockstar 아 그 망캐 한번더 꺼내서 죄송하지만 그 친구한텐 관심을 가졌었나요 왜그랬어요.. 궁금하다고 대마초를,0.0,0.0,,,,Twitter Web App,0
2022-05-28 12:04:59+00:00,1530520508756033537,Minom_peach,미놈🍑,,,@morlkk 트창은 원래 대마초가 되는거죠...자연의 순리,1.0,0.0,,,,Twitter for Android,0
2022-05-28 11:56:45+00:00,1530518436484222977,Yomin_0110,거례계 미오,,,@Hina____ouo 대마초..라고..ㅋㅋㅎ…,0.0,0.0,,,,Twitter for iPhone,0
2022-05-28 11:23:04+00:00,1530509961155215361,ya6355,그냥 현타아닌 개현타 온❣️ Smiel😷🎗🌙,,현타 현타속에 빠져버림,지금 기묘한이야기 시즌4 보고있는데 조나단 대마초피네....ㅇㅁㅇ...충격,0.0,0.0,,,,Twitter for Android,0
2022-05-28 11:07:57+00:00,1530506155125972992,morlkk,몱🔥무엄한 폐물🔥,,연화오 ,@Minom_peach 아ㅋㅋㅋ 대마초가 된건 처음이에요ㅋㅋㅋ. 그치만 트창은 모두 대마초가 되는게 아닐까하는? 어쩔수 없는 순리,0.0,0.0,,,,Twitter for Android,0
2022-05-28 09:55:50+00:00,1530488005865066496,oroo81718819,오루햄스터,,의자에,@mangjeonmyeol 트위터 몇달만에 대마초가 되어버렸다(?),0.0,0.0,,,,Twitter for Android,0
2022-05-28 09:30:45+00:00,1530481695581171712,kong_rise,콩떡,,인장 새옹님 / 헤더 유윤님,@Gayen_halisys ㅋㅋㅋㅋㅋㅋㅋㅋㅋ와아 저희 동접시간대가 잘 맞았나봐요 슈퍼... 대마초도 함꼐 담당하기 (두둥~),1.0,0.0,,,,Twitter Web App,0
2022-05-28 09:28:46+00:00,1530481196035379200,TPoH__,솜솜/somsom,,눈물의 호수,"@milgalu14 납치모양 빵
대마초맛남",0.0,0.0,,,,Twitter for Android,0
2022-05-28 07:42:18+00:00,1530454403031142401,Ruined_love_,㈜망사랑,,7인 스타트업,당시 대마초 고삼 https://t.co/XgixcHdHg0,1.0,0.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FT1EJyGaAAAl6k9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FT1EJyGaAAAl6k9?format=jpg&name=orig', altText=None)]",Twitter Web App,0
2022-05-28 06:25:03+00:00,1530434959923879936,_DD_404,DD,,,"나 초심이 하루만에 뒤바뀜
무궁화 -&gt; 대마초",4.0,0.0,,,,Twitter for Android,0
2022-05-28 05:34:52+00:00,1530422333151641600,khs670628,김홍석,,,"욕놔와개 일부러 슬슬약올려놔쿠쑝 욕하진말뢈다야!!미친개또라이년들아
정신노동자란말이말이되니 정신나가자지년들이뢈 혹시 몰롸!!
 다시 한번 경고하는데 그전 콜택시 전화받는년들 왜 모죠리짤렷는지
벌써잊엇니? 하기야마약대마초쟁이야부리로아다마가빠가야로된년들한테바래뭘해바래뭘해~",0.0,0.0,,,,Twitter for Android,0
2022-05-28 04:53:28+00:00,1530411911929810944,ohrot_,◀️앤캐 이쁘죠,,吾爱，既吾信仰。,@yeansawa 으악 대마초다!,0.0,0.0,,,,Twitter Web App,0
2022-05-28 04:50:57+00:00,1530411278573142016,Night_Antares,月影_월영 ※개강※,,,@Leo_soi_xixi_ 나 대마초였냐고 ㅋㅋㅋㅋㅋㅋ,0.0,0.0,,,,Twitter for Android,0
2022-05-28 04:46:26+00:00,1530410142071545856,yeomyung_momo,여명모모,,푸른하늘은하수,아니 대마초가 아니라 꼰대 마초,0.0,0.0,,,,Twitter for iPhone,0
2022-05-28 04:46:13+00:00,1530410087675662336,yeomyung_momo,여명모모,,푸른하늘은하수,근데 엠씨유 마크도 꼰대는 꼰대잖아 꼰대마초,0.0,0.0,,,,Twitter for iPhone,0
2022-05-28 04:34:47+00:00,1530407210827644928,k__0058,✨️기모팔/네모✨️졸작중,,SAS부대 고스트 숙소 앞 땅굴,@haewon1011 꽃...? 혹시 대마초와 양귀비....?,0.0,0.0,,,,Twitter for Android,0
2022-05-28 04:10:56+00:00,1530401207591653378,weedlybuddly,Weedly & Buddly,,,"🥦Weedly &amp; Buddly🥦
@trapdaddystax
 
빌스택스와 라디오!
함께 소통해요💕

일시
🔸 05/28 (토) 오늘 밤 10시!

디스코드
👉 https://t.co/IbppV51S38

#NFT #대마초 #WeedlyBuddly https://t.co/i1EGQ7mWpr",3.0,1.0,,"['NFT', '대마초', 'WeedlyBuddly']","[Photo(previewUrl='https://pbs.twimg.com/media/FT0TxzYUsAA6Src?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FT0TxzYUsAA6Src?format=jpg&name=orig', altText=None)]",Twitter for Android,0
2022-05-28 03:27:18+00:00,1530390227080335360,Minom_peach,미놈🍑,,,@Night_Antares 월영님은 대마초가 되셧습니다 짜잔!,0.0,0.0,,,,Twitter for Android,0
2022-05-28 03:25:56+00:00,1530389884795777024,Night_Antares,月影_월영 ※개강※,,,@Minom_peach 아니 나 대마초였던거임 ㅋㅋㅋㅋㅋㅋㅋㅋ,1.0,0.0,,,,Twitter for Android,0
2022-05-28 02:52:48+00:00,1530381545219170307,Ryu_siha,류시하,,,@Axle_NH 대마초이쁘지(활짝,0.0,0.0,,,,Twitter for Android,0
2022-05-28 02:49:41+00:00,1530380760804274176,Axle_NH,엑셀😷더 톱 클리어 마인드 모드,,,@Ryu_siha 난 몰랐어 젠장 무궁화인 줄 알고 심었더니 대마초인 걸 어떡하라고,0.0,0.0,,,,TweetDeck,0
2022-05-28 02:01:33+00:00,1530368648195751936,1_ban_3,일반삼,,,혹시 우리 농사 짖는 종류가 혹시 대마초 뭐 그런건가요,2.0,0.0,,,,Twitter for Android,0
2022-05-27 23:46:34+00:00,1530334678476935169,khs670628,김홍석,,,"니    차번 내 모를 쥴리아~ 
그냥 폐차시켜라 그거시 니와 니 어쩌께 떡치기 졸롸햐댠 마약대마초뽕쟁이아프리카원숭이인두병균보균자지년 살길이댯.쩜.com.co.kr드롸큐롸!!",0.0,0.0,,,,Twitter for Android,0
2022-05-27 21:15:45+00:00,1530296723645530112,hiphop_lyrics0,국힙 외힙 가사 봇 ( ˘ω˘ ),,,"인종차별 보다 우린 사상을 차별하지
그만큼 고정관념은 절대 쉽게 안 변하지

편견대로 껄렁이고 거만하게만 그려
방송과 인터넷 세뇌시키고 진실을 숨겨

진실을 적으면 붙는 건 19금 딱지
엉덩일 떼어내야 하지만 앉아 난 피곤하지

( 대마초 - 김태균 )
_테이크원 https://t.co/gixHSrvJb9",0.0,0.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/ECuKU-SUwAAXC39?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/ECuKU-SUwAAXC39?format=jpg&name=orig', altText=None)]",twittbot.net,0
2022-05-27 16:10:00+00:00,1530219782045200384,cosmic_station_,코즈믹,,"앤드류 가필드, MCU, 탑건, etc. ",얘들아 대마초 그만 피워라,0.0,0.0,,,,Twitter for iPad,0
2022-05-27 15:55:17+00:00,1530216077463998464,khs670628,김홍석,,,"쥐색 파란불 깜박이  차 사내새리랑
멀리셔봐도 피 한개도 안통하는 짧은치만뎅 다리갸 허연 마약대마초성병걸린년이뢍 띡 만나
하러 드르와음..미친거들 아프리카 원숭이 두창이놔 딱걸려 뒈져라!!
니 애미애비면상판떼기 보고씹댯.쩜.com.co.kr드롸큐롸!! https://t.co/VBfJjvh1pV",0.0,0.0,,,"[Photo(previewUrl='https://pbs.twimg.com/media/FTxracQVEAAII9D?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FTxracQVEAAII9D?format=jpg&name=orig', altText=None)]",Twitter for Android,0
2022-05-27 14:30:21+00:00,1530194703828004864,vega__1204,바선생,,🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈,"@URyung_Open 아무래도... 가녀리죠
이 192 떡대마초앞에선... 모두가..
누구 위협할때 불러줘요 래리씨 조언해줫으니 나도 도와줄게&lt; 함
(🐾: 아니, 그렇긴 하지만… 그래도 그 나이면 슬슬 무릎관절이……)",0.0,0.0,,,,Twitter for Android,0
2022-05-27 14:24:15+00:00,1530193167899070464,vega__1204,바선생,,🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈,"한시카는...뭐하는놈일꺄? 고민이 되기 시작
그냥 떡대마초녀라는것만으로도캐릭터성이꽉들어찬놈인가",0.0,0.0,,,,Twitter for Android,0
2022-05-27 13:09:06+00:00,1530174254867947521,qldis_,비얀,,,"#모두가_인용으로_해준다

첫인상 : 달
현인상 : 대마
특징 : 대마
생각나는 동물 : 대마
진입장벽 : ?잇나
어울리는 색 : 대마초색
이사람한테 했던 오해 : 무궁화
탐라에 두는 이유 : 가좍🔥🤩🤩🤩",0.0,0.0,,['모두가_인용으로_해준다'],,Twitter for iPhone,0
2022-05-27 12:05:58+00:00,1530158366961479680,hyeon_for_chun,백설현,,"i.  땅님, 사쿠사 솜넣. ",@yogo__we 변태 대마초...!!,0.0,0.0,,,,Twitter for iPad,0
2022-05-27 11:34:12+00:00,1530150374622961664,weedlybuddly,Weedly & Buddly,,,"🥦Weedly &amp; Buddly🥦

6차 민팅 완판!

세상에나 마상에나...
이번 6차 민팅 42개 물량이 모두 완판이 되었습니다!!

민팅에 참여해주신 홀더 여러분 정말 감사해요!
다음 민팅 때 봅시다!

더 많은 정보는?
👉 https://t.co/s0VdDsyqSU

#NFT #NFTMinting #NFTMintAlert #WeedlyBuddly #weed #대마초 https://t.co/V1GgrzXllU",1.0,0.0,,"['NFT', 'NFTMinting', 'NFTMintAlert', 'WeedlyBuddly', 'weed', '대마초']","[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/FTwvpjaUsAAMt7H.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/FTwvpjaUsAAMt7H.mp4', contentType='video/mp4', bitrate=0)], altText='Snoop Dogg GIF by Puppy Bowl')]",Twitter Web App,0
2022-05-27 09:18:09+00:00,1530116133504024576,large1124,안 귀여운 라지,,,"우리는 마약을 모른다
이거 진짜 재밌게 읽은책 나는 마약이 그렇게 많은지도 몰랐고 알코올이 대마초보다 안좋다는걸 처음알았어",3.0,0.0,,,,Twitter for Android,0
